보관소(대여소)명,상세주소,위도,경도
 LG사이언스파크 E10동,마곡동 788-5,37.56364822,126.8345413
 대상연구소,마곡동762-4,37.56980896,126.8285751
 보타닉파크타워2,마곡동774-2,37.55948639,126.8313141
원당근린공원,등촌동690-5,37.55947495,126.8414764
가양5단지아파트,강서구 가양동1481,37.56447983,126.8546448
LG사이언스파크 E14동,마곡동 789-2,37.56349564,126.8358307
LG사이언스파크 E2동,마곡동 770-1,37.56381607,126.8320847
LG사이언스파크 W4동,마곡동 770-1,37.56403732,126.8297882
LG사이언스파크 E7동,마곡동 770-1,37.56153488,126.8319397
월드빌딩 앞,화곡동 1066-8,37.54098129,126.8374329
강서도로사업소,마곡동 60-8,37.57331848,126.8300705
 신도림동주민센터 앞,서울특별시 구로구 신도림로 40,37.50733185,126.8797302
 도림천역 1번 출구 앞,서울특별시 구로구 경인로67길 160,37.51424026,126.8828735
 신도림역 1번 출구 앞,서울특별시 구로구 경인로 688,37.50971985,126.8900986
 구일우성(아) 육교 밑,서울특별시 구로구 구일로2길 59,37.48963165,126.8762589
 해원리바파크 육교 밑,서울특별시 구로구 구일로 110,37.49528503,126.8721619
 낙원교회 맞은편,서울특별시 구로구 구로동로42길 43,37.49750519,126.8843765
 구로디지털단지역 앞,서울특별시 구로구 시흥대로 577-2,37.48493958,126.9013214
 한신휴아파트 앞,서울특별시 구로구 디지털로31길 120,37.48880005,126.8906632
 대림역4번출구,서울특별시 구로구 도림천로 351,37.49440384,126.8944473
 구로중학교앞,서울특별시 구로구 구로중앙로 48,37.49414062,126.8899841
 서울미래초등학교 사거리,서울특별시 구로구 새말로 73,37.50437927,126.888298
 삼부르네상스파크빌,서울특별시 구로구 남부순환로 1299,37.47874069,126.8950958
 동양미래대학교 정문 옆,서울특별시 구로구 경인로 445,37.49988937,126.8676987
 고척스카이돔구장 광장,서울특별시 구로구 경인로 430,37.49946976,126.8684006
 고척근린공원 고척도서관 앞,서울특별시 구로구 고척로45길 31,37.5038147,126.8519592
 개봉지구대 개봉치안센터,서울특별시 구로구 경인로 293,37.49768448,126.8537293
 개봉역2번출구 A,서울특별시 구로구 경인로40길 47,37.49499512,126.8582535
 개봉푸르지오아파트 상가,서울특별시 구로구 남부순환로 775,37.50170517,126.8472824
 개봉역 1번 출구 자전거보관서쪽,서울특별시 구로구 경인로40길 47,37.49428177,126.8592148
 한진아파트 입구,서울특별시 구로구 개봉로3길 87,37.4860611,126.8520126
 오류동역 2번출구,서울특별시 구로구 서해안로 2340-10,37.49367142,126.8437042
 온수역 북측,서울특별시 구로구 경인로3길 지하 64,37.49279022,126.8245239
 구로역 광장,서울특별시 구로구 구로중앙로 174,37.50311661,126.8803864
 천왕이펜하우스 4단지 후문,서울특별시 구로구 천왕로 9,37.48070526,126.8389587
 천왕연지타운2단지 앞,서울특별시 구로구 오리로 1102-10,37.48210526,126.845726
 천왕역 4번출구 뒤,서울특별시 구로구 오리로 지하 1154,37.48638535,126.8392105
 디지털입구 교차로,서울특별시 구로구 시흥대로 551,37.48288345,126.9010391
 동아1차APT105동 버스정류장(신도림중학교 방면),서울특별시 구로구 신도림로 67,37.51000977,126.8820496
 구일고등학교 정문,서울특별시 구로구 구일로 90-51,37.49340057,126.8743286
 강서수도사업소민원센터,서울특별시 구로구 가마산로 272,37.49578094,126.8901215
 구로구의회 앞,서울특별시 구로구 가마산로25길 9-24,37.49645615,126.8895874
 구로거리공원 동측(신도림역 방면),서울특별시 구로구 공원로 68,37.50284958,126.8894806
 신도림테크노근린공원,서울특별시 구로구 새말로 121-15,37.50818253,126.8913345
 가리봉동주민센터,서울특별시 구로구 디지털로26길 5,37.48160172,126.8927994
 원메디타운 앞,서울특별시 구로구 경인로 403,37.49789047,126.864502
 삼환로즈빌아파트 105동 옆,서울특별시 구로구 경인로 343,37.49724197,126.8591232
 한마을아파트 정문상가,서울특별시 구로구 경인로 382,37.49649811,126.8630981
 참새공원(백곡경노당),서울특별시 구로구 고척로21길 85,37.5051384,126.8443375
 동인오피스텔 건너편 소공원,서울특별시 구로구 고척로22길 64,37.49848175,126.8475037
 궁동생태공원,서울특별시 구로구 오리로 1352,37.50190353,126.8289642
 오정초교 앞 보도육교,서울특별시 구로구 경인로2길 10,37.49072266,126.8263931
 오리로와 서해안도로 교차로 앞,서울특별시 구로구 오리로 1181,37.48859787,126.8364945
 신도림2차e편한세상아파트 203동 앞,서울특별시 구로구 신도림로 16,37.50518036,126.8825378
 대림역 1번 출입구 밑,서울특별시 구로구 도림천로 351,37.49256516,126.8947525
 남구로역 5번 출입구 앞,서울특별시 구로구 도림로 지하 7,37.48567963,126.8867035
 천왕역 1번 출입구 앞,서울특별시 구로구 오리로 지하 1154,37.48620987,126.8388214
 구로1동우체국 앞,서울특별시 구로구 구일로 64,37.4920311,126.8737717
천왕지구삼거리 앞,서울특별시 구로구 천왕로 10,37.47943115,126.8426971
 구로동롯데아파트,서울특별시 구로구 새말로 31,37.50254822,126.8838806
 구로구청,서울특별시 구로구 가마산로 245,37.49526596,126.8884735
 구로도서관,서울특별시 구로구 공원로 15,37.49851608,126.8919907
 태평양물산빌딩,구로구 구로동 197-21,37.48485947,126.8951874
 개봉아이파크아파트 앞,구로구 개봉동 489-1,37.49034119,126.8609314
 고척LIGA아파트 앞,구로구 고척동 185-10,37.50605011,126.8607864
 오류동역 맞은편, 구로구 오류동 6-2,37.49676132,126.8449631
 구로구배드민턴실내체육관 앞,구로구 오류동 326-1,37.4917984,126.8324204
 금강수목원아파트 앞,구로구 오류동 255-5,37.48937988,126.834198
 삼성전자 물류센터 앞,서울시 구로구 구일로126,37.49699783,126.8717804
 구일역 1번 출입구 앞,구로구 구로동 642-77,37.49539948,126.8710098
 고척교 교차로,구로구 구로동 621-12,37.49856949,126.871521
 수궁동 성당 주변,구로구 궁동 252-17,37.49525833,126.830658
 신도림4차 e편한세상 아파트 1109동 앞,구로구 신도림동 312-16,37.5123291,126.8868332
 대륭포스트타워1차,구로구 디지털로31길 33-1,37.48437119,126.8954239
항동지구 6단지 602동 앞,구로구 항동 216-11 ,37.47737503,126.820015
구로자원순환센터,구로구 항동 216-11 ,37.48250961,126.8257599
항동지구 4단지 입구,구로구 항동 82-9,37.48259735,126.8264542
항동지구 1단지 105동 앞,구로구 항동 100-14,37.48062897,126.8218155
항동지구 2단지 202동 앞,구로구 항동 113-1,37.48080826,126.821907
항동지구 11단지 1103동 앞,구로구 항동 169-1,37.47790527,126.8231125
항동지구 3단지 311동 앞,구로구 항동 169-2,37.47793961,126.8232727
항동프라자,구로구 항동 120-5,37.4798317,126.8227539
항동지구 3단지 302동 앞,구로구 항동 135-26,37.47937012,126.82547
항동지구 10단지 1001동 앞,구로구 항동 135-11,37.47934341,126.8256378
천왕이펜하우스5단지 앞,구로구 천왕동 277-4,37.47989655,126.8403702
천왕이펜하우스3단지 앞,구로구 천왕동 277-4,37.48223877,126.8385315
하늘숲초등학교 앞,구로구 천왕동 산13-1,37.48366547,126.8416138
신세기아파트 앞,구로구 개봉동 412-52,37.49396515,126.8530426
청구아파트 앞,구로구 고척동 50-65,37.50119019,126.863533
제니스스포츠 앞,구로구 고척동 60-42,37.50452042,126.8705521
중앙유통단지 앞,구로구 구로동 635-32,37.49981308,126.8743134
미래사랑어린이공원 앞,구로구 신도림동 314-2,37.51006317,126.8895645
초롱타운 앞,구로구 구로동 467-62,37.49545288,126.880394
가마산지하보도 옆,구로구 구로동 390-157,37.48864746,126.8804703
항동지구 7단지 정문,구로구 항동 207-1,37.47603607,126.8165894
항동지구 8단지 803동옆(주차장입구),구로구 항동 220,37.47473145,126.817009
 항동지구5단지 501동 앞,서울 구로구 항동 140-2,37.47819901,126.8248749
 오류동 다숲오피스텔 앞,서울 구로구 오류동 332-37,37.49267197,126.8416214
 삼호아파트 앞,서울 구로구 개봉동 204-20,37.49385834,126.8564682
 현대아파트 앞,서울 구로구 개봉동 412-43,37.49333954,126.8591766
 신도림7차e편한세상아파트 806동 앞,서울 구로구 신도림동 385-3,37.50862503,126.8835373
 구로역·NC신구로점 버스정류장(구로역 방면),서울 구로구 구로동 496-128,37.50096512,126.88237
 테크노마트 앞,서울 구로구 구로동 1-2,37.50624084,126.8911438
 희훈타워빌 앞,서울 구로구 구로동 50,37.50191498,126.8892441
 천왕차량사업소 입구,서울 구로구 천왕동 63-5,37.47604752,126.8450165
 목양전원교회 앞 로터리,서울 구로구 항동 22-10,37.48389053,126.8221817
 항동하버리안2단지아파트 후문,서울 구로구 항동 22-10,37.48337555,126.8224793
 신도림쌍용플래티넘노블아파트 앞,서울 구로구 구로동 50-7,37.50126266,126.891182
 동선아파트 앞,서울 구로구 오류동 80-2,37.49382782,126.8390732
 성공회대학교,"서울 구로구 연동로 320
(항동, 성공회대학교)",37.48859024,126.8247833
 이좋은집오피스텔 앞,서울 구로구 오류동 44-1,37.4949913,126.8418503
 개봉역2번출구 B,구로구 개봉동 416-99,37.49555206,126.8569794
 서울남부교정시설 앞,구로구 천왕동 272,37.47715378,126.839859
 구로공구상가 앞,구로구 구로동 636-34,37.50075531,126.8770828
 오류동 계림웨스트밸리 앞,구로구 오류동 108-103,37.49090958,126.8296509
 중앙유통단지 앞 B,구로구 구로동 620-4,37.50127029,126.8767853
구로월드아파트 앞,구로구 구로동 610-10,37.50519562,126.8761902
고척아이파크아파트 106동 앞,구로구 고척동 102-2,37.49801254,126.8609848
고척아이파크아파트 205동 앞,구로구 고척동 118-3,37.50108719,126.8604584
온수역 2번 출구 앞,구로구 온수동 50-1,37.49179459,126.8250046
천왕역 3번 출구 뒤,구로구 천왕동 14-41,37.48690414,126.8389435
오류동부골든아파트 후문 옆,구로구 고척로 49,37.49938202,126.8411408
철도교통관제센터 정문 앞,구로구 구로동 685,37.49708176,126.8778839
개봉센트레빌레우스아파트 앞,구로구 개봉동 416-285,37.49752045,126.8529511
고대구로병원 앞,구로구 구로동 416-15,37.49312592,126.8842468
 독산역 2번출구 자전거주차장,서울특별시 금천구 벚꽃로 115,37.46652985,126.8887177
 서울디지털운동장 앞,서울특별시 금천구 가산디지털2로 151,37.48228836,126.8777695
 에이스하이엔드타워9차 앞,서울특별시 금천구 가산디지털1로 233,37.48621368,126.8786392
 에이스하이엔드타워8차 앞,서울특별시 금천구 가산디지털1로 84,37.47320938,126.8849411
 LG전자 별관동(호서대 벤처타워 맞은편),서울특별시 금천구 가산디지털1로 63,37.47077942,126.8851547
 갑을그레이트밸리 앞,서울특별시 금천구 디지털로9길 32,37.47903061,126.8872986
 두산위브아파트 옆 상가건물 앞,서울특별시 금천구 가산로 99,37.47422028,126.8941269
 금천폭포공원 앞,서울특별시 금천구 시흥대로38길 61,37.44686127,126.9038315
 금천구청 앞 자전거거치대,서울특별시 금천구 시흥대로73길 70,37.45647812,126.8959274
 신한은행 시흥대로금융센터지점,서울특별시 금천구 시흥대로 446,37.4433403,126.9033585
 홈플러스 시흥점 맞은편 다비치안경 앞,서울특별시 금천구 시흥대로 198,37.45145798,126.9021149
 서울 시흥동우체국 앞,서울특별시 금천구 시흥대로 217,37.45299149,126.9009094
 상신정비공업 앞,서울특별시 금천구 시흥대로 287,37.4589119,126.8985901
 독산근린공원 입구,서울특별시 금천구 독산동 ,37.46455002,126.883728
 한신아파트 앞 육교 아래,서울특별시 금천구 금하로1길 70,37.45470047,126.8910523
 한신코아 앞,서울특별시 금천구 한내로 62,37.45684052,126.8883438
 독산보도육교 앞 자전거 보관소,서울특별시 금천구 서부샛길 70,37.45672607,126.8930664
 한양수자인아파트 앞,서울특별시 금천구 시흥대로150길 6,37.47531891,126.8988876
 홈플러스 금천점 앞,서울특별시 금천구 시흥대로 391,37.4691391,126.8972015
 빅마켓 금천점 앞,서울특별시 금천구 두산로 71,37.4702301,126.8950729
 메이퀸웨딩컨벤션 앞,서울특별시 금천구 시흥대로 435,37.47249985,126.8979569
독산역 1번출구 A,서울특별시 금천구 벚꽃로 115,37.46654129,126.8902817
 월드메르디앙 벤처센터 2차,서울특별시 금천구 가산디지털2로 123,37.47908401,126.8790436
 STX V타워,서울특별시 금천구 가산디지털1로 128,37.47706985,126.8844299
 금천구립 독산도서관,서울특별시 금천구 독산로54길 114,37.46740341,126.9081421
 수출의 다리 아래,서울특별시 가산동 60-35,37.47743607,126.8861542
 솔브레인이엔지 뒤편,서울특별시 가산동 219-18,37.47555161,126.8884583
 가산동 주민센터,서울특별시 가산동 144-3,37.4769516,126.8918686
 한울중학교,서울특별시 시흥동 1000-3,37.46257401,126.9068604
 독산고등학교,서울특별시 독산동 906-42,37.47709656,126.9111328
 롯데캐슬골드파크1차 서문,서울특별시 금천구 벚꽃로40 ,37.460289,126.892189
 롯데캐슬골드파크1차 동문,서울특별시 금천구 독산동 441-19 ,37.46017075,126.8960419
 독산주공 14단지 버스정류소,서울특별시 금천구 안양천로,37.46093369,126.8871689
 벽산 디지털밸리 5차,서울특별시 금천구 가산동 60-73 ,37.4762764,126.8853912
 대륭포스트타워5차,서울특별시 금천구 디지털로9길 68,37.48135376,126.88694
 코오롱테크노밸리,서울특별시 금천구 디지털로9길 56,37.48015976,126.8863678
가산디지털단지 9번출구 인근,서울특별시 금천구 벚꽃로 309,37.48123169,126.881485
 서울디자인직업전문학교 앞,금천구 가산로70(가산동),37.47248077,126.8958664
 가산아네스트 오피스텔 앞,금천구 남부순환로1314(가산동),37.47817993,126.8974075
